,,,,age,sex,race,eth
3031.0,9.0,216100.0,9,8,0,0,0
3031.0,9.0,216100.0,10,8,1,0,0
3031.0,9.0,216100.0,11,9,0,0,0
3031.0,9.0,216100.0,12,9,1,0,0
3031.0,9.0,216100.0,13,10,0,0,0
3031.0,9.0,216100.0,14,10,1,0,0
3031.0,9.0,216100.0,15,11,0,0,0
3031.0,9.0,216100.0,16,11,0,3,0
3031.0,9.0,216100.0,17,11,1,0,0
3031.0,9.0,216100.0,18,12,0,0,0
3031.0,9.0,216100.0,19,12,1,0,0
3031.0,9.0,216100.0,20,13,0,0,1
3031.0,9.0,216100.0,21,13,1,0,0
3031.0,9.0,216100.0,22,14,0,0,0
3031.0,9.0,216100.0,23,14,1,0,0
3031.0,9.0,216100.0,24,15,0,0,0
3031.0,9.0,216100.0,25,16,0,0,0
3031.0,9.0,216100.0,26,16,1,0,0
3031.0,9.0,216100.0,27,17,0,0,0
3031.0,9.0,216100.0,28,17,1,0,0
3031.0,9.0,216100.0,29,18,0,0,1
3031.0,9.0,216100.0,30,18,0,3,0
3031.0,9.0,216100.0,31,18,1,0,0
2010.0,23.0,508102.0,0,0,0,8,0
2010.0,23.0,508102.0,1,0,1,0,0
2010.0,23.0,508102.0,2,1,0,0,0
2010.0,23.0,508102.0,3,2,0,0,0
2010.0,23.0,508102.0,4,2,1,0,0
2010.0,23.0,508102.0,5,4,0,0,0
2010.0,23.0,508102.0,6,5,0,0,0
2010.0,23.0,508102.0,7,5,1,0,0
2010.0,23.0,508102.0,8,7,0,0,0
2010.0,23.0,508102.0,9,7,1,0,0
2010.0,23.0,508102.0,10,8,0,0,0
2010.0,23.0,508102.0,11,10,0,0,0
2010.0,23.0,508102.0,12,10,1,8,0
2010.0,23.0,508102.0,13,11,0,0,0
2010.0,23.0,508102.0,14,11,1,0,0
2010.0,23.0,508102.0,15,12,1,0,0
2010.0,23.0,508102.0,16,13,0,0,0
2010.0,23.0,508102.0,17,13,1,0,0
2010.0,23.0,508102.0,18,13,1,7,0
2010.0,23.0,508102.0,19,14,0,0,0
2010.0,23.0,508102.0,20,14,1,0,0
2010.0,23.0,508102.0,21,15,0,0,0
2010.0,23.0,508102.0,22,16,0,0,0
2010.0,23.0,508102.0,23,16,1,0,0
2010.0,23.0,508102.0,24,17,0,0,0
2010.0,23.0,508102.0,25,17,1,0,0
2010.0,23.0,508102.0,26,18,0,0,0
2010.0,23.0,508102.0,27,18,1,3,0
2010.0,23.0,508102.0,28,18,1,7,0
2015.0,17.0,330100.0,0,0,1,0,0
2015.0,17.0,330100.0,1,1,0,0,0
2015.0,17.0,330100.0,2,2,0,0,0
2015.0,17.0,330100.0,3,2,1,0,0
2015.0,17.0,330100.0,4,4,0,0,0
2015.0,17.0,330100.0,5,5,0,0,0
2015.0,17.0,330100.0,6,5,1,0,0
2015.0,17.0,330100.0,7,6,0,0,0
2015.0,17.0,330100.0,8,6,1,0,0
2015.0,17.0,330100.0,9,7,0,0,0
2015.0,17.0,330100.0,10,8,0,0,0
2015.0,17.0,330100.0,11,8,1,0,0
2015.0,17.0,330100.0,12,9,1,0,0
2015.0,17.0,330100.0,13,10,0,0,0
2015.0,17.0,330100.0,14,10,1,0,0
2015.0,17.0,330100.0,15,11,0,0,0
2015.0,17.0,330100.0,16,11,1,0,0
2015.0,17.0,330100.0,17,12,0,0,0
2015.0,17.0,330100.0,18,12,1,0,1
2015.0,17.0,330100.0,19,13,0,0,0
2015.0,17.0,330100.0,20,13,1,0,0
2015.0,17.0,330100.0,21,14,0,0,0
2015.0,17.0,330100.0,22,14,0,3,0
2015.0,17.0,330100.0,23,14,1,0,0
2015.0,17.0,330100.0,24,15,0,0,0
2015.0,17.0,330100.0,25,15,1,0,0
2015.0,17.0,330100.0,26,16,0,0,0
2015.0,17.0,330100.0,27,16,1,0,0
2015.0,17.0,330100.0,28,17,0,0,0
2015.0,17.0,330100.0,29,17,1,0,0
2015.0,17.0,330100.0,30,18,0,1,0
2015.0,17.0,330100.0,31,18,0,3,0
2015.0,17.0,330100.0,32,18,1,0,0
2015.0,17.0,330100.0,33,18,1,0,1
3000.0,17.0,321300.0,0,0,0,5,1
3000.0,17.0,321300.0,1,0,1,5,1
3000.0,17.0,321300.0,2,1,0,5,1
3000.0,17.0,321300.0,3,1,1,0,1
3000.0,17.0,321300.0,4,2,0,0,0
3000.0,17.0,321300.0,5,2,1,5,1
3000.0,17.0,321300.0,6,4,0,5,0
3000.0,17.0,321300.0,7,4,0,5,1
3000.0,17.0,321300.0,8,4,1,5,1
3000.0,17.0,321300.0,9,5,0,0,1
3000.0,17.0,321300.0,10,5,1,0,0
3000.0,17.0,321300.0,11,6,0,5,1
3000.0,17.0,321300.0,12,6,1,0,1
3000.0,17.0,321300.0,13,7,0,0,0
3000.0,17.0,321300.0,14,7,1,5,1
3000.0,17.0,321300.0,15,8,0,0,1
3000.0,17.0,321300.0,16,9,0,0,1
3000.0,17.0,321300.0,17,9,1,0,1
3000.0,17.0,321300.0,18,10,0,0,1
3000.0,17.0,321300.0,19,10,1,0,0
3000.0,17.0,321300.0,20,11,1,0,1
3000.0,17.0,321300.0,21,12,0,1,1
3000.0,17.0,321300.0,22,12,1,0,1
3000.0,17.0,321300.0,23,13,0,5,1
3000.0,17.0,321300.0,24,14,0,0,1
3000.0,17.0,321300.0,25,14,0,2,1
3000.0,17.0,321300.0,26,14,1,0,0
3000.0,17.0,321300.0,27,16,0,0,0
3000.0,17.0,321300.0,28,16,1,0,0
3000.0,17.0,321300.0,29,18,0,0,0
3000.0,17.0,321300.0,30,18,0,0,1
3000.0,17.0,321300.0,31,18,0,1,0
3000.0,17.0,321300.0,32,18,0,3,0
3000.0,17.0,321300.0,33,18,0,5,0
3000.0,17.0,321300.0,34,18,0,5,1
3000.0,17.0,321300.0,35,18,1,1,1
4000.0,17.0,342101.0,0,2,0,0,0
4000.0,17.0,342101.0,1,3,0,1,0
4000.0,17.0,342101.0,2,3,1,0,0
4000.0,17.0,342101.0,3,3,1,3,0
4000.0,17.0,342101.0,4,4,1,3,0
4000.0,17.0,342101.0,5,5,0,0,0
4000.0,17.0,342101.0,6,5,1,5,1
4000.0,17.0,342101.0,7,7,0,6,0
4000.0,17.0,342101.0,8,7,1,5,1
4000.0,17.0,342101.0,9,8,0,5,1
4000.0,17.0,342101.0,10,8,1,0,0
4000.0,17.0,342101.0,11,9,1,5,1
4000.0,17.0,342101.0,12,10,0,0,1
4000.0,17.0,342101.0,13,10,0,5,0
4000.0,17.0,342101.0,14,10,1,0,0
4000.0,17.0,342101.0,15,11,0,1,0
4000.0,17.0,342101.0,16,11,1,0,0
4000.0,17.0,342101.0,17,12,0,0,0
4000.0,17.0,342101.0,18,13,0,0,0
4000.0,17.0,342101.0,19,13,1,5,1
4000.0,17.0,342101.0,20,14,0,0,0
4000.0,17.0,342101.0,21,14,1,0,0
4000.0,17.0,342101.0,22,14,1,1,0
4000.0,17.0,342101.0,23,14,1,2,0
4000.0,17.0,342101.0,24,15,0,2,0
4000.0,17.0,342101.0,25,15,0,10,1
4000.0,17.0,342101.0,26,15,1,1,0
4000.0,17.0,342101.0,27,16,0,0,0
4000.0,17.0,342101.0,28,16,0,5,1
4000.0,17.0,342101.0,29,16,1,0,0
4000.0,17.0,342101.0,30,17,0,1,0
4000.0,17.0,342101.0,31,17,1,0,0
4000.0,17.0,342101.0,32,18,0,1,0
4000.0,17.0,342101.0,33,18,0,2,0
4000.0,17.0,342101.0,34,18,0,3,0
4000.0,17.0,342101.0,35,18,0,5,0
4000.0,17.0,342101.0,36,18,1,0,0
4000.0,17.0,342101.0,37,18,1,0,1
3000.0,3.0,935300.0,0,0,0,0,0
3000.0,3.0,935300.0,1,0,1,0,0
3000.0,3.0,935300.0,2,1,0,1,0
3000.0,3.0,935300.0,3,1,1,0,0
3000.0,3.0,935300.0,4,2,0,5,1
3000.0,3.0,935300.0,5,2,1,0,0
3000.0,3.0,935300.0,6,3,0,0,0
3000.0,3.0,935300.0,7,3,1,0,0
3000.0,3.0,935300.0,8,4,1,0,0
3000.0,3.0,935300.0,9,5,0,0,0
3000.0,3.0,935300.0,10,6,0,5,1
3000.0,3.0,935300.0,11,7,0,0,0
3000.0,3.0,935300.0,12,7,1,0,0
3000.0,3.0,935300.0,13,8,0,0,0
3000.0,3.0,935300.0,14,8,1,0,0
3000.0,3.0,935300.0,15,9,0,0,0
3000.0,3.0,935300.0,16,9,1,0,0
3000.0,3.0,935300.0,17,10,1,0,0
3000.0,3.0,935300.0,18,11,1,0,0
3000.0,3.0,935300.0,19,12,0,0,0
3000.0,3.0,935300.0,20,12,1,0,0
3000.0,3.0,935300.0,21,14,1,0,0
3000.0,3.0,935300.0,22,15,0,0,0
3000.0,3.0,935300.0,23,16,0,0,0
3000.0,3.0,935300.0,24,16,1,0,0
3000.0,3.0,935300.0,25,17,0,0,0
3000.0,3.0,935300.0,26,17,1,0,0
3000.0,3.0,935300.0,27,18,0,5,1
3000.0,3.0,935300.0,28,18,1,0,0
3000.0,3.0,935300.0,29,18,1,0,1
3000.0,3.0,935300.0,30,18,1,1,0
3000.0,3.0,935300.0,31,18,1,7,0
3020.0,23.0,507101.0,0,0,1,0,0
3020.0,23.0,507101.0,1,1,1,0,0
3020.0,23.0,507101.0,2,2,0,0,0
3020.0,23.0,507101.0,3,2,1,0,0
3020.0,23.0,507101.0,4,3,1,0,0
3020.0,23.0,507101.0,5,4,0,1,0
3020.0,23.0,507101.0,6,4,1,0,0
3020.0,23.0,507101.0,7,5,1,0,0
3020.0,23.0,507101.0,8,6,0,0,0
3020.0,23.0,507101.0,9,7,0,0,0
3020.0,23.0,507101.0,10,7,1,0,0
3020.0,23.0,507101.0,11,8,1,0,0
3020.0,23.0,507101.0,12,9,1,0,0
3020.0,23.0,507101.0,13,10,0,0,0
3020.0,23.0,507101.0,14,11,0,0,0
3020.0,23.0,507101.0,15,11,1,0,0
3020.0,23.0,507101.0,16,12,0,0,0
3020.0,23.0,507101.0,17,12,1,0,0
3020.0,23.0,507101.0,18,13,0,0,0
3020.0,23.0,507101.0,19,13,1,0,0
3020.0,23.0,507101.0,20,14,0,0,0
3020.0,23.0,507101.0,21,14,1,0,0
3020.0,23.0,507101.0,22,16,0,0,0
3020.0,23.0,507101.0,23,17,1,14,0
3020.0,23.0,507101.0,24,18,0,5,0
3020.0,23.0,507101.0,25,18,1,0,0
3020.0,23.0,507101.0,26,18,1,1,0
3014.0,21.0,400500.0,0,1,0,0,0
3014.0,21.0,400500.0,1,2,0,0,0
3014.0,21.0,400500.0,2,3,1,0,0
3014.0,21.0,400500.0,3,4,1,0,0
3014.0,21.0,400500.0,4,5,1,3,0
3014.0,21.0,400500.0,5,6,0,0,0
3014.0,21.0,400500.0,6,7,1,0,0
3014.0,21.0,400500.0,7,8,0,0,0
3014.0,21.0,400500.0,8,9,0,0,0
3014.0,21.0,400500.0,9,9,1,0,0
3014.0,21.0,400500.0,10,11,0,0,0
3014.0,21.0,400500.0,11,11,1,0,0
3014.0,21.0,400500.0,12,12,1,0,0
3014.0,21.0,400500.0,13,14,1,0,0
3014.0,21.0,400500.0,14,15,1,0,0
3014.0,21.0,400500.0,15,16,0,0,0
3014.0,21.0,400500.0,16,16,1,0,0
3014.0,21.0,400500.0,17,17,0,0,0
3014.0,21.0,400500.0,18,18,0,1,0
3014.0,21.0,400500.0,19,18,0,15,0
3014.0,21.0,400500.0,20,18,0,18,0
3014.0,21.0,400500.0,21,18,1,0,0
3014.0,21.0,400500.0,22,18,1,0,1
3014.0,21.0,400500.0,23,18,1,3,0
3014.0,21.0,400500.0,24,18,1,8,0
5001.0,27.0,742300.0,0,1,0,0,0
5001.0,27.0,742300.0,1,1,1,0,0
5001.0,27.0,742300.0,2,2,0,0,0
5001.0,27.0,742300.0,3,2,1,3,0
5001.0,27.0,742300.0,4,3,1,3,0
5001.0,27.0,742300.0,5,4,0,3,0
5001.0,27.0,742300.0,6,4,1,3,0
5001.0,27.0,742300.0,7,5,0,0,0
5001.0,27.0,742300.0,8,5,1,0,0
5001.0,27.0,742300.0,9,6,0,3,0
5001.0,27.0,742300.0,10,6,1,3,0
5001.0,27.0,742300.0,11,7,0,3,0
5001.0,27.0,742300.0,12,7,1,0,0
5001.0,27.0,742300.0,13,8,0,0,0
5001.0,27.0,742300.0,14,9,0,0,0
5001.0,27.0,742300.0,15,10,0,0,0
5001.0,27.0,742300.0,16,10,1,0,0
5001.0,27.0,742300.0,17,11,0,3,0
5001.0,27.0,742300.0,18,12,0,3,0
5001.0,27.0,742300.0,19,12,1,0,0
5001.0,27.0,742300.0,20,13,1,0,1
5001.0,27.0,742300.0,21,13,1,6,0
5001.0,27.0,742300.0,22,14,0,0,0
5001.0,27.0,742300.0,23,15,0,3,0
5001.0,27.0,742300.0,24,17,0,0,0
5001.0,27.0,742300.0,25,18,1,0,0
5001.0,27.0,742300.0,26,18,1,0,1
5001.0,27.0,742300.0,27,18,1,1,0
5001.0,27.0,742300.0,28,18,1,3,0
1013.0,21.0,422502.0,0,0,0,5,0
1013.0,21.0,422502.0,1,0,0,6,0
1013.0,21.0,422502.0,2,0,1,0,0
1013.0,21.0,422502.0,3,1,0,0,0
1013.0,21.0,422502.0,4,1,0,5,0
1013.0,21.0,422502.0,5,1,1,24,0
1013.0,21.0,422502.0,6,2,0,0,0
1013.0,21.0,422502.0,7,2,1,0,0
1013.0,21.0,422502.0,8,3,0,0,0
1013.0,21.0,422502.0,9,3,1,6,0
1013.0,21.0,422502.0,10,5,0,0,0
1013.0,21.0,422502.0,11,5,1,0,0
1013.0,21.0,422502.0,12,6,0,0,0
1013.0,21.0,422502.0,13,6,1,0,0
1013.0,21.0,422502.0,14,8,0,0,0
1013.0,21.0,422502.0,15,9,0,0,0
1013.0,21.0,422502.0,16,10,0,0,0
1013.0,21.0,422502.0,17,10,1,0,0
1013.0,21.0,422502.0,18,12,0,24,0
1013.0,21.0,422502.0,19,12,1,0,0
1013.0,21.0,422502.0,20,13,1,0,0
1013.0,21.0,422502.0,21,14,1,0,0
1013.0,21.0,422502.0,22,15,0,0,0
1013.0,21.0,422502.0,23,17,0,0,0
1013.0,21.0,422502.0,24,18,0,1,0
1013.0,21.0,422502.0,25,18,0,5,0
1013.0,21.0,422502.0,26,18,0,5,1
1013.0,21.0,422502.0,27,18,0,6,0
1013.0,21.0,422502.0,28,18,0,7,0
1013.0,21.0,422502.0,29,18,1,0,0
1013.0,21.0,422502.0,30,18,1,0,1
1011.0,27.0,738201.0,0,1,0,0,0
1011.0,27.0,738201.0,1,1,1,0,0
1011.0,27.0,738201.0,2,2,0,0,0
1011.0,27.0,738201.0,3,2,1,0,0
1011.0,27.0,738201.0,4,3,0,0,0
1011.0,27.0,738201.0,5,3,1,0,0
1011.0,27.0,738201.0,6,5,0,0,0
1011.0,27.0,738201.0,7,5,1,0,0
1011.0,27.0,738201.0,8,6,0,0,0
1011.0,27.0,738201.0,9,6,1,0,0
1011.0,27.0,738201.0,10,7,0,0,0
1011.0,27.0,738201.0,11,7,1,0,0
1011.0,27.0,738201.0,12,8,0,0,0
1011.0,27.0,738201.0,13,9,1,0,0
1011.0,27.0,738201.0,14,10,0,0,0
1011.0,27.0,738201.0,15,10,1,0,0
1011.0,27.0,738201.0,16,11,1,0,0
1011.0,27.0,738201.0,17,12,0,0,0
1011.0,27.0,738201.0,18,12,1,0,0
1011.0,27.0,738201.0,19,13,0,0,0
1011.0,27.0,738201.0,20,13,1,0,0
1011.0,27.0,738201.0,21,14,0,0,0
1011.0,27.0,738201.0,22,14,1,0,0
1011.0,27.0,738201.0,23,15,0,0,0
1011.0,27.0,738201.0,24,16,0,0,0
1011.0,27.0,738201.0,25,17,0,6,0
1011.0,27.0,738201.0,26,17,1,6,0
1011.0,27.0,738201.0,27,18,0,0,0
1011.0,27.0,738201.0,28,18,0,1,0
1011.0,27.0,738201.0,29,18,0,3,0
6017.0,27.0,731800.0,0,7,0,0,0
6017.0,27.0,731800.0,1,18,0,0,0
6017.0,27.0,731800.0,2,18,0,1,0
6017.0,27.0,731800.0,3,18,0,7,0
6017.0,27.0,731800.0,4,18,1,0,1
6017.0,27.0,731800.0,5,18,1,3,0
6017.0,27.0,731800.0,6,18,1,5,1
6017.0,27.0,731800.0,7,18,1,21,0
1019.0,17.0,321100.0,0,0,0,0,0
1019.0,17.0,321100.0,1,1,0,0,0
1019.0,17.0,321100.0,2,2,1,0,0
1019.0,17.0,321100.0,3,3,0,0,0
1019.0,17.0,321100.0,4,4,0,0,0
1019.0,17.0,321100.0,5,5,0,0,0
1019.0,17.0,321100.0,6,5,1,0,0
1019.0,17.0,321100.0,7,6,0,0,0
1019.0,17.0,321100.0,8,6,1,0,0
1019.0,17.0,321100.0,9,7,0,0,0
1019.0,17.0,321100.0,10,8,0,0,0
1019.0,17.0,321100.0,11,9,1,0,0
1019.0,17.0,321100.0,12,10,0,0,0
1019.0,17.0,321100.0,13,10,1,0,0
1019.0,17.0,321100.0,14,11,0,0,0
1019.0,17.0,321100.0,15,12,0,0,0
1019.0,17.0,321100.0,16,13,1,0,0
1019.0,17.0,321100.0,17,17,0,0,0
1019.0,17.0,321100.0,18,17,1,0,0
1019.0,17.0,321100.0,19,18,0,0,0
1019.0,17.0,321100.0,20,18,0,0,1
1019.0,17.0,321100.0,21,18,0,5,0
1019.0,17.0,321100.0,22,18,1,3,0
2038.0,1.0,14002.0,0,0,1,0,0
2038.0,1.0,14002.0,1,2,0,6,0
2038.0,1.0,14002.0,2,2,0,10,0
2038.0,1.0,14002.0,3,2,1,1,0
2038.0,1.0,14002.0,4,4,0,0,0
2038.0,1.0,14002.0,5,4,1,6,0
2038.0,1.0,14002.0,6,6,0,0,1
2038.0,1.0,14002.0,7,8,1,0,0
2038.0,1.0,14002.0,8,9,1,0,0
2038.0,1.0,14002.0,9,12,0,0,0
2038.0,1.0,14002.0,10,14,0,0,0
2038.0,1.0,14002.0,11,15,1,1,0
2038.0,1.0,14002.0,12,16,0,0,0
2038.0,1.0,14002.0,13,16,1,0,1
2038.0,1.0,14002.0,14,18,0,0,0
2038.0,1.0,14002.0,15,18,0,0,1
2038.0,1.0,14002.0,16,18,0,6,0
2038.0,1.0,14002.0,17,18,1,2,0
2038.0,1.0,14002.0,18,18,1,3,0
2038.0,1.0,14002.0,19,18,1,11,0
2004.0,17.0,350500.0,0,0,0,0,0
2004.0,17.0,350500.0,1,0,0,0,1
2004.0,17.0,350500.0,2,0,1,0,0
2004.0,17.0,350500.0,3,1,1,0,0
2004.0,17.0,350500.0,4,2,1,0,0
2004.0,17.0,350500.0,5,3,0,0,0
2004.0,17.0,350500.0,6,3,1,0,0
2004.0,17.0,350500.0,7,4,0,0,0
2004.0,17.0,350500.0,8,4,1,0,0
2004.0,17.0,350500.0,9,5,0,0,0
2004.0,17.0,350500.0,10,8,0,0,0
2004.0,17.0,350500.0,11,16,0,0,0
2004.0,17.0,350500.0,12,18,0,1,0
2004.0,17.0,350500.0,13,18,0,1,1
2004.0,17.0,350500.0,14,18,0,2,0
2004.0,17.0,350500.0,15,18,0,3,0
2004.0,17.0,350500.0,16,18,1,0,0
2004.0,17.0,350500.0,17,18,1,0,1
2004.0,17.0,350500.0,18,18,1,8,0
3030.0,27.0,750200.0,0,0,0,0,0
3030.0,27.0,750200.0,1,0,1,0,0
3030.0,27.0,750200.0,2,2,1,0,0
3030.0,27.0,750200.0,3,3,0,0,0
3030.0,27.0,750200.0,4,3,1,0,0
3030.0,27.0,750200.0,5,4,0,0,0
3030.0,27.0,750200.0,6,4,1,0,0
3030.0,27.0,750200.0,7,5,0,0,0
3030.0,27.0,750200.0,8,5,1,0,0
3030.0,27.0,750200.0,9,6,0,0,0
3030.0,27.0,750200.0,10,6,1,0,0
3030.0,27.0,750200.0,11,7,0,0,0
3030.0,27.0,750200.0,12,7,1,7,0
3030.0,27.0,750200.0,13,8,0,0,0
3030.0,27.0,750200.0,14,8,1,0,0
3030.0,27.0,750200.0,15,9,0,0,0
3030.0,27.0,750200.0,16,9,1,0,0
3030.0,27.0,750200.0,17,10,0,0,0
3030.0,27.0,750200.0,18,10,1,0,0
3030.0,27.0,750200.0,19,11,0,0,0
3030.0,27.0,750200.0,20,12,0,0,0
3030.0,27.0,750200.0,21,12,1,0,0
3030.0,27.0,750200.0,22,13,0,0,0
3030.0,27.0,750200.0,23,13,0,3,0
3030.0,27.0,750200.0,24,13,1,0,0
3030.0,27.0,750200.0,25,14,0,0,0
3030.0,27.0,750200.0,26,15,0,0,0
3030.0,27.0,750200.0,27,16,0,0,0
3030.0,27.0,750200.0,28,16,1,0,0
3030.0,27.0,750200.0,29,17,0,0,0
3030.0,27.0,750200.0,30,17,1,0,0
3030.0,27.0,750200.0,31,18,0,3,0
3030.0,27.0,750200.0,32,18,0,7,0
3030.0,27.0,750200.0,33,18,1,0,0
3030.0,27.0,750200.0,34,18,1,0,1
3018.0,17.0,367200.0,0,0,0,0,0
3018.0,17.0,367200.0,1,0,1,0,0
3018.0,17.0,367200.0,2,1,0,0,0
3018.0,17.0,367200.0,3,1,1,0,0
3018.0,17.0,367200.0,4,2,1,3,0
3018.0,17.0,367200.0,5,3,0,0,0
3018.0,17.0,367200.0,6,3,1,0,0
3018.0,17.0,367200.0,7,5,0,0,0
3018.0,17.0,367200.0,8,5,1,0,0
3018.0,17.0,367200.0,9,5,1,1,0
3018.0,17.0,367200.0,10,6,0,0,0
3018.0,17.0,367200.0,11,6,1,0,0
3018.0,17.0,367200.0,12,7,0,0,1
3018.0,17.0,367200.0,13,7,1,0,0
3018.0,17.0,367200.0,14,8,1,0,0
3018.0,17.0,367200.0,15,9,0,0,0
3018.0,17.0,367200.0,16,9,1,0,0
3018.0,17.0,367200.0,17,10,0,0,0
3018.0,17.0,367200.0,18,10,1,0,0
3018.0,17.0,367200.0,19,11,0,1,1
3018.0,17.0,367200.0,20,11,0,5,1
3018.0,17.0,367200.0,21,11,1,0,0
3018.0,17.0,367200.0,22,12,0,0,0
3018.0,17.0,367200.0,23,12,1,0,0
3018.0,17.0,367200.0,24,13,0,0,0
3018.0,17.0,367200.0,25,14,0,0,0
3018.0,17.0,367200.0,26,14,1,0,0
3018.0,17.0,367200.0,27,15,0,0,0
3018.0,17.0,367200.0,28,15,1,0,0
3018.0,17.0,367200.0,29,16,0,0,0
3018.0,17.0,367200.0,30,16,0,0,1
3018.0,17.0,367200.0,31,16,1,3,0
3018.0,17.0,367200.0,32,16,1,5,1
3018.0,17.0,367200.0,33,17,0,0,0
3018.0,17.0,367200.0,34,17,1,0,0
3018.0,17.0,367200.0,35,18,0,0,0
3018.0,17.0,367200.0,36,18,0,0,1
3018.0,17.0,367200.0,37,18,0,1,0
3018.0,17.0,367200.0,38,18,1,3,0
2010.0,9.0,251600.0,0,0,0,1,1
2010.0,9.0,251600.0,1,0,1,1,1
2010.0,9.0,251600.0,2,0,1,2,1
2010.0,9.0,251600.0,3,1,0,1,1
2010.0,9.0,251600.0,4,1,1,0,1
2010.0,9.0,251600.0,5,2,0,1,1
2010.0,9.0,251600.0,6,2,1,0,1
2010.0,9.0,251600.0,7,4,0,1,1
2010.0,9.0,251600.0,8,4,1,1,1
2010.0,9.0,251600.0,9,5,1,0,0
2010.0,9.0,251600.0,10,6,1,1,1
2010.0,9.0,251600.0,11,7,1,0,0
2010.0,9.0,251600.0,12,8,0,0,0
2010.0,9.0,251600.0,13,8,0,3,0
2010.0,9.0,251600.0,14,10,0,5,1
2010.0,9.0,251600.0,15,10,1,1,0
2010.0,9.0,251600.0,16,13,1,5,0
2010.0,9.0,251600.0,17,13,1,5,1
2010.0,9.0,251600.0,18,14,0,1,1
2010.0,9.0,251600.0,19,14,1,1,1
2010.0,9.0,251600.0,20,15,0,0,1
2010.0,9.0,251600.0,21,15,1,6,1
2010.0,9.0,251600.0,22,15,1,18,0
2010.0,9.0,251600.0,23,16,1,0,1
2010.0,9.0,251600.0,24,17,0,0,0
2010.0,9.0,251600.0,25,17,1,0,1
2010.0,9.0,251600.0,26,18,0,0,0
2010.0,9.0,251600.0,27,18,0,0,1
2010.0,9.0,251600.0,28,18,0,1,0
2010.0,9.0,251600.0,29,18,0,3,0
2010.0,9.0,251600.0,30,18,0,5,1
2010.0,9.0,251600.0,31,18,0,18,0
2010.0,9.0,251600.0,32,18,0,24,1
2010.0,9.0,251600.0,33,18,1,5,0
2010.0,9.0,251600.0,34,18,1,10,1
5008.0,23.0,560100.0,0,3,0,0,0
5008.0,23.0,560100.0,1,4,0,0,0
5008.0,23.0,560100.0,2,6,0,0,0
5008.0,23.0,560100.0,3,6,1,10,0
5008.0,23.0,560100.0,4,9,0,0,0
5008.0,23.0,560100.0,5,10,0,0,0
5008.0,23.0,560100.0,6,10,1,0,0
5008.0,23.0,560100.0,7,10,1,1,0
5008.0,23.0,560100.0,8,11,1,0,0
5008.0,23.0,560100.0,9,12,0,0,0
5008.0,23.0,560100.0,10,13,0,0,0
5008.0,23.0,560100.0,11,13,1,0,0
5008.0,23.0,560100.0,12,13,1,10,0
5008.0,23.0,560100.0,13,14,0,0,0
5008.0,23.0,560100.0,14,14,1,0,0
5008.0,23.0,560100.0,15,15,0,0,0
5008.0,23.0,560100.0,16,16,0,0,0
5008.0,23.0,560100.0,17,16,1,0,0
5008.0,23.0,560100.0,18,17,0,0,0
5008.0,23.0,560100.0,19,17,1,0,0
5008.0,23.0,560100.0,20,18,0,0,0
5008.0,23.0,560100.0,21,18,0,0,1
5008.0,23.0,560100.0,22,18,0,1,0
5008.0,23.0,560100.0,23,18,0,5,0
4004.0,5.0,652700.0,0,0,0,0,0
4004.0,5.0,652700.0,1,0,1,1,0
4004.0,5.0,652700.0,2,1,0,0,0
4004.0,5.0,652700.0,3,1,0,5,1
4004.0,5.0,652700.0,4,1,1,1,1
4004.0,5.0,652700.0,5,2,0,0,0
4004.0,5.0,652700.0,6,2,1,5,1
4004.0,5.0,652700.0,7,3,0,6,0
4004.0,5.0,652700.0,8,3,1,0,0
4004.0,5.0,652700.0,9,4,0,5,1
4004.0,5.0,652700.0,10,5,0,5,1
4004.0,5.0,652700.0,11,5,1,1,0
4004.0,5.0,652700.0,12,5,1,5,1
4004.0,5.0,652700.0,13,7,0,5,1
4004.0,5.0,652700.0,14,7,1,5,1
4004.0,5.0,652700.0,15,8,0,5,1
4004.0,5.0,652700.0,16,8,1,0,1
4004.0,5.0,652700.0,17,9,0,5,1
4004.0,5.0,652700.0,18,9,1,0,0
4004.0,5.0,652700.0,19,10,0,5,1
4004.0,5.0,652700.0,20,10,1,6,0
4004.0,5.0,652700.0,21,11,0,0,1
4004.0,5.0,652700.0,22,11,1,1,0
4004.0,5.0,652700.0,23,11,1,2,1
4004.0,5.0,652700.0,24,12,0,0,1
4004.0,5.0,652700.0,25,13,1,0,0
4004.0,5.0,652700.0,26,14,0,0,0
4004.0,5.0,652700.0,27,14,0,5,0
4004.0,5.0,652700.0,28,14,1,5,0
4004.0,5.0,652700.0,29,14,1,11,0
4004.0,5.0,652700.0,30,15,0,1,1
4004.0,5.0,652700.0,31,15,0,5,1
4004.0,5.0,652700.0,32,15,1,0,1
4004.0,5.0,652700.0,33,16,0,6,1
4004.0,5.0,652700.0,34,17,0,5,1
4004.0,5.0,652700.0,35,17,1,0,0
4004.0,5.0,652700.0,36,18,0,0,0
4004.0,5.0,652700.0,37,18,0,0,1
4004.0,5.0,652700.0,38,18,0,11,0
4004.0,5.0,652700.0,39,18,1,1,0
4004.0,5.0,652700.0,40,18,1,5,0
4004.0,5.0,652700.0,41,18,1,5,1
4004.0,5.0,652700.0,42,18,1,6,0
2001.0,25.0,80900.0,0,0,0,1,0
2001.0,25.0,80900.0,1,18,0,1,1
